label,CPI,Compute_Density,Mem_Boundness,Stall_Ratio,Branch_MPKI,Vector_Intensity,Clock_Ratio
MedFreq,0.71832190832648,9.8338652656286,0.006191490385805,0.46485349922851,0.014210472243786,0.99999999909612,0.79999386276717
MedFreq,0.72108567418282,9.8430939726386,0.0055749633289222,0.46289165062155,0.014128165394966,0.99999986646313,0.79999403217402
MedFreq,0.71975329506859,9.7694899136514,0.006664392594954,0.46463729329045,0.014973596903996,0.99999986625447,0.79999275513772
MedFreq,0.72145208404967,9.8164077942371,0.006647660159147,0.46526759449147,0.014730168243475,0.99999999717032,0.79999489168531
MedFreq,0.72176941597017,9.7712551127313,0.0065492974376053,0.46393842837021,0.013190348310987,0.99999986730175,0.79999501831118
MedFreq,0.71809437037804,9.8431794267154,0.0054299200053709,0.4641068195982,0.013790206161276,0.99999986928719,0.79999215176976
MedFreq,0.72010782955356,9.8407910238743,0.0063423484636073,0.46566145071095,0.014838154272405,0.99999999717745,0.79999180856292
MedFreq,0.72072778905723,9.7821195967502,0.0065606875196709,0.46396682998782,0.012688983860791,0.99999986745181,0.7999906050213
MedFreq,0.72293701803741,9.7788396963302,0.0066596477672738,0.46561572670776,0.016897126274183,0.99999986649431,0.79999553202111
MedFreq,0.71845081965079,9.8474758855219,0.0057449500038381,0.46361527868361,0.014308750124714,0.99999999909737,0.79999428144333
MedFreq,0.71989281028848,9.7866367652733,0.006124260817548,0.46356715005912,0.014670099938766,0.99999986558106,0.79999507984765
MedFreq,0.72170012025789,9.8003076248558,0.00675372642853,0.46498766802702,0.014331498377664,0.99999986690377,0.79998905701235
MedFreq,0.72031516173467,9.812695749407,0.0065552014148709,0.46512885504076,0.012341956943542,0.99999999705603,0.79999339556243
MedFreq,0.71996965896453,9.8306684194733,0.0061520115154985,0.46266055648358,0.012688694788514,0.99999986821672,0.79999367721236
MedFreq,0.72036808759455,9.8117419840817,0.0055736269579149,0.46474080004324,0.015602811450858,0.99999986886764,0.79999467002561
MedFreq,0.72136686416703,9.7546820708325,0.0064882366542728,0.46618617644071,0.014461616572221,0.99999999703866,0.79998685444702
MedFreq,0.72147280404463,9.8069507575148,0.006642904036992,0.46339361412982,0.01255819282664,0.99999986597068,0.79999609022834
MedFreq,0.72057830140072,9.7483716180329,0.0066471845190556,0.46525610798072,0.013825139755666,0.99999986596397,0.79999325143067
MedFreq,0.71751581459421,9.8664130410505,0.0053009598007868,0.46448865956494,0.014410590091693,0.9999999990991,0.79999467001921
MedFreq,0.72356168127101,9.8106473463042,0.0063212533373788,0.46345868453083,0.012717522289196,0.99999986783358,0.79999493863242
MedFreq,0.71949289671831,9.7735117829891,0.0067311333107608,0.46496805520134,0.014727540018029,0.99999986642334,0.79999293095932
MedFreq,0.72189075707558,9.7674401069053,0.0063741553022284,0.4656246441969,0.013973740777649,0.99999999897622,0.79999152392443
MedFreq,0.71895870541118,9.8677123200373,0.0056945661276714,0.46239777827965,0.012669374995072,0.99999986882306,0.79999548190139
MedFreq,0.71955083674602,9.7668584087287,0.0061931308468667,0.46450165413452,0.016110368793972,0.99999986621734,0.79999372926157
MedFreq,0.72006400334479,9.8058542123613,0.0064633620181864,0.46513546167561,0.013817225028896,0.99999999898026,0.79999047266729
MedFreq,0.72166663803206,9.8073010877398,0.0066563710948807,0.46348486973842,0.011499815725115,0.99999986586357,0.79999543518445
MedFreq,0.71723190498952,9.8006291891892,0.0060372936332892,0.46474768830495,0.014506010795838,0.99999986871956,0.79999427077795
MedFreq,0.72116786246148,9.7824915412064,0.0055740574254729,0.46465595077714,0.015863629354661,0.99999999897785,0.79999281201434
MedFreq,0.7214299629267,9.8119189208333,0.0067281029146907,0.46329318874593,0.012716274784808,0.99999986615056,0.79999542229547
MedFreq,0.72076730345815,9.7440716702577,0.0065579520425152,0.46492108834401,0.014607139322114,0.99999986783635,0.7999937246819
MedFreq,0.71787256449819,9.8802071293917,0.0063571004475253,0.4649681498006,0.012127500741763,0.99999999718849,0.79999509842183
MedFreq,0.72085799490705,9.8160313754614,0.005621525803825,0.46208625276169,0.014254211291025,0.99999986789903,0.79999460822324
MedFreq,0.72131849623105,9.7671105665447,0.0063532280945419,0.46570451754481,0.01408211091487,0.99999986814814,0.79999500736631
MedFreq,0.72049345296863,9.8052764762137,0.0066921249321081,0.46471507209536,0.014114563020658,0.99999999716704,0.79998828755825
MedFreq,0.72250749576196,9.7831348621847,0.0065109785292513,0.46398687428298,0.012831386522931,0.99999986745427,0.79999258202728
MedFreq,0.71637596485013,9.8489573616014,0.0056410760645444,0.46435379974891,0.014054398068316,0.99999986935367,0.79999535215319
MedFreq,0.71887136177164,9.7832370272929,0.0062515791940436,0.46483013697739,0.015625900762729,0.99999999716067,0.79999291969189
MedFreq,0.72504011853496,9.7962451757075,0.0064569563899997,0.46341367864621,0.010944507263118,0.99999986775433,0.7999941339335
MedFreq,0.72193040687961,9.7665468328469,0.0065853637438713,0.46612949011411,0.013877583456423,0.99999986644063,0.79999111052944
MedFreq,0.71685955692946,9.8489904045196,0.0059665605710723,0.46388544341085,0.014295566206087,0.9999999990975,0.79999543706968
MedFreq,0.72258843152525,9.8073674582411,0.0058758959952309,0.46336156240949,0.014239391921573,0.9999998659777,0.7999952122579
MedFreq,0.72098571654731,9.7625952547093,0.0065018927161907,0.46566749835214,0.014356843867578,0.99999986809417,0.79999505527429
MedFreq,0.71959084988757,9.792301026153,0.006674511098859,0.46535534467096,0.014145214185171,0.99999999704991,0.79999338990371
MedFreq,0.71941079354402,9.8588431529692,0.0063138507944466,0.46290695522134,0.010518361958986,0.99999986859228,0.79999303931937
MedFreq,0.71955041477098,9.8077227500567,0.005385892385285,0.46498045786376,0.015848059964972,0.99999987142007,0.79999434952929
MedFreq,0.71888330179176,9.7724193267436,0.0066950163720588,0.46458985517854,0.013969912718621,0.99999999431522,0.79999326299849
MedFreq,0.72305200958799,9.7847329391149,0.0066341722828649,0.46451925528176,0.012806519353052,0.99999986578084,0.79999388216406
MedFreq,0.72127177181512,9.7540072370196,0.0067335321859589,0.46503690658709,0.014557834525721,0.99999986877761,0.79999087392471
MedFreq,0.71706683574067,9.8851325724187,0.0055242344999779,0.46392288634398,0.013288562607781,0.9999999964032,0.79999408070156
MedFreq,0.72573605017024,9.6774474030162,0.0062595035586541,0.46355022421195,0.014794906980836,0.99999986613022,0.7999950531528
MedFreq,0.72116156930483,9.7818843277529,0.0064898501304609,0.46539288206797,0.012297008368308,0.99999987108106,0.79999472376154
MedFreq,0.72043123865913,9.806655544148,0.006690642433605,0.46416563384578,0.014596339040296,0.99999999433507,0.79999469617991
MedFreq,0.71720180071567,9.8382989713422,0.0059478694793866,0.46297758306853,0.012635803219399,0.99999986832025,0.79999267537658
MedFreq,0.72057070875862,9.7713715605819,0.0057606917000596,0.46501812397501,0.016219628205771,0.9999998709415,0.79999479892355
MedFreq,0.72227702199066,9.7798932901774,0.006605191788679,0.46529082389416,0.01378535267758,0.99999999443323,0.79999252638972
MedFreq,0.7225274921429,9.7853685193051,0.0066248786729368,0.46450636835974,0.011138711764016,0.99999986556198,0.79999419217447
MedFreq,0.71772116372752,9.8250060146062,0.0061914140479395,0.46452590611056,0.013837269274749,0.99999987175946,0.79999247175229
MedFreq,0.71996087454702,9.8196322816345,0.0054611504865992,0.46350592044769,0.015151590587918,0.99999999219271,0.79999378865091
MedFreq,0.72003223968964,9.7803251178264,0.0067772666361633,0.46389131339776,0.013501858663208,0.99999986549303,0.7999941913021
MedFreq,0.72205987047298,9.7635616788224,0.0065352521898898,0.46548404830308,0.014233907716517,0.99999990440848,0.79999347183494
MedFreq,0.71963807886762,9.7848859106801,0.0066657070804483,0.46452803127031,0.014685879727017,0.99999994890195,0.79999528066859
MedFreq,0.71839257622158,9.8706806955393,0.0053683524981782,0.46262827691951,0.012942717092225,0.99999986875036,0.79999300521323
MedFreq,0.72110481102523,9.7900796886574,0.0062108140921983,0.46546222456224,0.014848763687352,0.99999994155233,0.79999338511591
MedFreq,0.71934709060432,9.783680686767,0.0066508330549433,0.46389264718197,0.013431455289389,0.99999991232796,0.79999342013838
MedFreq,0.72562590666536,9.6981567890579,0.0064953712453635,0.46550468353956,0.013684176207989,0.99999986630077,0.79999385672513
MedFreq,0.71767287540843,9.8586272748926,0.0057030667838015,0.46477039679534,0.013899701018882,0.99999997633347,0.79998531758556
MedFreq,0.72176796149859,9.7630767995679,0.0059530848932903,0.46453375979778,0.014868968802297,0.99999987162735,0.79999483745455
MedFreq,0.72355329827564,9.7601039039928,0.0067583196067065,0.46460066459561,0.013968983120671,0.99999986532879,0.79999525670381
MedFreq,0.72152291234388,9.8002301170823,0.0065379470644774,0.46548054288994,0.012178186013298,0.99999999795929,0.79999452729193
MedFreq,0.71957245026354,9.8328116453312,0.0060526064871844,0.46340382063462,0.012621644254512,0.99999986824636,0.79999255411612
MedFreq,0.7210922860989,9.7922865447741,0.0055734873417393,0.46407693368172,0.015698578688019,0.99999986850067,0.8000171014553
MedFreq,0.71991757377214,9.7750767204409,0.0067120574123486,0.46416604419182,0.014476046754926,0.99999999704462,0.79999403591266
MedFreq,0.72097267447031,9.8022657417989,0.0065855007891409,0.46419751505708,0.012429188513719,0.99999986589948,0.79999460216483
MedFreq,0.72181612666352,9.7592863002422,0.006662560036496,0.46475535934242,0.012378615549763,0.9999998661075,0.7999949021431
MedFreq,0.71601632339151,9.8645108566259,0.0053206731017604,0.46411005031594,0.015173463810802,0.99999999909889,0.79999421735642
MedFreq,0.72039561365502,9.8188399167455,0.0064304085455595,0.46335646901325,0.012299083947658,0.99999986793741,0.7999940585514
MedFreq,0.72111743880458,9.7485240078697,0.0066533930847376,0.46484553645427,0.014503851946558,0.99999986595728,0.79999459537677
MedFreq,0.72190509272401,9.7845771164754,0.0066407084784071,0.46531452173298,0.013884044989876,0.99999999716102,0.79999388475609
MedFreq,0.71748269894261,9.8716460316918,0.0056587070227747,0.46262644552074,0.012436746765741,0.99999986875592,0.79999541357505
MedFreq,0.71988922083595,9.7680859654499,0.0062028812079414,0.46335926663353,0.016124688857055,0.99999986623129,0.79999031053527
MedFreq,0.72065282746066,9.8444265788776,0.0066706242379237,0.46526526918083,0.012831505239016,0.99999999717817,0.79999394319059
MedFreq,0.72130931483586,9.7919822194774,0.0065680944410819,0.46326594308878,0.012151353018134,0.99999986564423,0.79999403891177
MedFreq,0.71901447451398,9.8252122213051,0.0060772108290466,0.46421363442066,0.01411913254603,0.9999998690436,0.79999388925434
MedFreq,0.71946917178494,9.8370586333071,0.0057817875060608,0.46501914183069,0.015660301595216,0.99999999717609,0.79999496870998
MedFreq,0.71976205992665,9.7925753493877,0.0065776158982297,0.46414330754184,0.013070387443336,0.99999986758363,0.79999361838933
MedFreq,0.7224684233821,9.7668655768756,0.0067611097580894,0.4642724663334,0.014327009385343,0.9999998663238,0.79999388376126
MedFreq,0.71928965000223,9.85124467049,0.0063518387751764,0.46496110376315,0.011810248291684,0.99999999909766,0.79999314298906
MedFreq,0.72052747487535,9.7846924879798,0.0055030759915613,0.46278411863937,0.014484401933936,0.99999986554778,0.79999300423196
MedFreq,0.72158968856382,9.8060689677257,0.0065972787285278,0.46459244772295,0.013885760281114,0.9999998669761,0.799989444607
MedFreq,0.72069404887517,9.7841208084301,0.0066911703319256,0.46463763019947,0.014322560807056,0.99999999716094,0.79999578580947
MedFreq,0.72128611810744,9.792379415507,0.0065850041750134,0.46457321994589,0.0127191288173,0.99999986577234,0.79999475929013
MedFreq,0.71858319105505,9.8314664588436,0.005612876516747,0.46381611094187,0.013642447012068,0.99999986913013,0.79999325209371
MedFreq,0.71866230942337,9.7881189091805,0.006279783600643,0.46470212842566,0.015828418733614,0.99999999704867,0.79999343937957
MedFreq,0.72074116905972,9.834596409354,0.0065523570181804,0.46378413896643,0.01046088237321,0.99999986634837,0.79999460426727
MedFreq,0.72120001408454,9.7424547512827,0.0065986904378043,0.46523848055016,0.014521419938193,0.99999986588228,0.79999364908932
MedFreq,0.71759900576299,9.8469829805127,0.0059936941005379,0.46411689269071,0.013581980479777,0.99999999909734,0.79998899652752
MedFreq,0.72029748754284,9.8566143793593,0.0058906528115027,0.46358059892576,0.014221728648828,0.99999986664477,0.79999398499547
MedFreq,0.72210849244966,9.7407063554344,0.0065697832398778,0.46465365996788,0.014796220014599,0.99999986779944,0.7999918567606
MedFreq,0.71929869291984,9.7965062340902,0.006694564902265,0.46502992537086,0.014242739943136,0.99999999705114,0.79999445930583
MedFreq,0.71990972079628,9.869239377741,0.0062464877076548,0.46237655241108,0.010840725090628,0.99999986873174,0.79999421976549
MedFreq,0.72071560052458,9.7807050949004,0.0053857998767873,0.46455300682825,0.015828844798415,0.9999998683388,0.79999508053256
MedFreq,0.72020717638697,9.7951847429746,0.0067243782172001,0.4653336263396,0.013850640255268,0.99999999716425,0.79998746557778
MedFreq,0.72126968272045,9.7813834862232,0.0065002646933126,0.46414732355856,0.01308111895252,0.99999986743838,0.79999660062804
MedFreq,0.72208412289338,9.7761323692152,0.0067689581947809,0.46557294661944,0.014997220652297,0.99999986645895,0.79999356114103
MedFreq,0.71798225420728,9.8745020507298,0.0054871310097652,0.46414973541236,0.01379657048321,0.99999999909986,0.79999184740357
MedFreq,0.72210452525429,9.7630238669927,0.0063168390726866,0.46247417153033,0.014846209445008,0.99999986525358,0.79999434129453
MedFreq,0.72241857092545,9.8160690680487,0.0066483947941461,0.46536945660242,0.01209259039783,0.99999986700579,0.7999894691896
MedFreq,0.72138369650936,9.7669614945187,0.0066634581780006,0.46492656204438,0.014553314213894,0.99999999704222,0.79999433398509
MedFreq,0.71844251861667,9.8278664478107,0.0058724731529523,0.46250910984134,0.0123393404286,0.9999998681786,0.79999358367879
MedFreq,0.72287701688469,9.768962095912,0.0057225461034433,0.46527548482251,0.015951003247104,0.99999986829433,0.79999217240247
MedFreq,0.7222020641975,9.781339308599,0.0066369972097804,0.46601588431276,0.013803402489123,0.99999999716018,0.79999651262087
MedFreq,0.72080410521675,9.8042840194001,0.0066394633983385,0.46304819902246,0.010903754998066,0.99999986582333,0.79999467152441
MedFreq,0.71822631338925,9.7879370508521,0.0061733465751523,0.46489141023871,0.013795135271432,0.99999986854945,0.79999593347078
MedFreq,0.72048609317736,9.8130247834147,0.0054925812512117,0.46524172563673,0.015629244828127,0.99999999898098,0.7999915368937
MedFreq,0.72187448552478,9.7823802887833,0.0067398835008225,0.46348863533957,0.012897897842525,0.99999986552197,0.79999378334983
MedFreq,0.72135736379849,9.7375341183109,0.006543630659002,0.46507891575846,0.014518861985389,0.99999986775532,0.79999313236483
MedFreq,0.71938128484827,9.7849673406407,0.0066889209566376,0.46501866872819,0.014379557830683,0.9999999970478,0.79998960396702
MedFreq,0.71899819067543,9.8873729562906,0.0054199179163013,0.46144735733322,0.012207536921632,0.9999998689714,0.7999957147786
MedFreq,0.72132140343012,9.7768911373265,0.0061969902925666,0.46596283895102,0.014216100264108,0.99999986828669,0.79999418951578
MedFreq,0.72207869174572,9.8097354935656,0.0066225250467138,0.46531381453736,0.013972621232759,0.99999999716843,0.79999268561157
MedFreq,0.72224562442888,9.7793791001584,0.0064527620896995,0.4636870753284,0.013162888624196,0.9999998674125,0.79996227592643
MedFreq,0.71707171826453,9.8375329395131,0.0057643006118912,0.46442555377248,0.013871154842279,0.99999986921028,0.7999936148982
MedFreq,0.71910554321787,9.8155587014308,0.0061060072891658,0.46528649734026,0.015634970484719,0.99999999717002,0.79999517691243
MedFreq,0.72425910002081,9.7569143825699,0.0064250327104895,0.46350100008047,0.013197606689028,0.99999986721671,0.79998956102794
MedFreq,0.72034043859254,9.8296951856813,0.0066924294905296,0.46536114982113,0.012314160163547,0.99999986717883,0.79999376307614
MedFreq,0.71840214914379,9.8345573346187,0.006097531484105,0.46423014511461,0.014101913751589,0.99999999909613,0.79999399930837
MedFreq,0.72078259389241,9.8137183756159,0.0056896182164481,0.46263037382875,0.014425846815689,0.99999986594186,0.79999528196999
MedFreq,0.72134897722849,9.7960741369556,0.0067121596921569,0.46461609460721,0.014295278994732,0.99999986672156,0.79999514597713
MedFreq,0.72077555627572,9.7754386670507,0.0065156530048981,0.46541683182688,0.014849997414665,0.999999998977,0.79999480735378
MedFreq,0.72237261290942,9.8388779432705,0.0067104663960019,0.46269547728591,0.011381569111903,0.99999986651375,0.7999952523945
MedFreq,0.71666856841968,9.8220072150591,0.0053564048436337,0.46423032496472,0.015256866613856,0.99999986899663,0.79999591310851
MedFreq,0.72059116926747,9.8088611940733,0.0063499276335499,0.46544870184368,0.014303972298939,0.9999999989805,0.79999418430123
MedFreq,0.72264469905761,9.8136065951715,0.0067671746588406,0.46376455192108,0.012516189276915,0.99999986617239,0.79999487292867
MedFreq,0.72142851808023,9.727923669226,0.0065540853636882,0.46490860348294,0.014758790741907,0.99999987036907,0.79999018236493
MedFreq,0.71740245037011,9.8773340462713,0.0056394002477401,0.46389450160199,0.013621683893161,0.99999999640034,0.79999689054535
MedFreq,0.72256379811078,9.8015151173795,0.0062286387776145,0.46308817885241,0.014920636508204,0.9999998658965,0.79999360249344
MedFreq,0.72098120669838,9.7765989029744,0.0065639363212891,0.465663934058,0.013609499441825,0.99999986828173,0.79999318985819
MedFreq,0.7206165851129,9.8332160292614,0.0066680028097212,0.46492911150879,0.013002037645648,0.99999999717517,0.79999542412739
MedFreq,0.71784820892388,9.8469696870911,0.0061159345721477,0.46289232059147,0.013060568815791,0.99999986843387,0.79999531248371
MedFreq,0.72054633603977,9.751843878567,0.0056966717922746,0.46486525033203,0.015980572478642,0.99999987068252,0.79999557309775
MedFreq,0.72078236925502,9.8186102320237,0.006706498744728,0.4653146328578,0.01404952766594,0.99999999445502,0.79999634778184
MedFreq,0.72237800222276,9.7560810500908,0.0065945586559858,0.4639073049983,0.013236061144621,0.99999986709457,0.79999398063153
MedFreq,0.71767751365022,9.8616362296451,0.0063867133929338,0.4646305575986,0.012403706232845,0.99999987223374,0.79999600984705
MedFreq,0.71814880529434,9.8376754171407,0.0056069046225146,0.46389261246362,0.015302385022165,0.99999999446593,0.79998961883121
MedFreq,0.72156083408101,9.8034622907243,0.0063598900187924,0.46364445729139,0.012748310405114,0.99999986773449,0.79999777779547
MedFreq,0.72121623792269,9.7400362500277,0.0066615872916315,0.46467692095646,0.015219630445865,0.99999986858742,0.79999518594473
MedFreq,0.72197175634703,9.7580610730861,0.0065207369648968,0.46524951981532,0.014408711617745,0.99999999624249,0.79999549930037
MedFreq,0.71864781276381,9.886555169688,0.0056421127695328,0.46202719158241,0.012656463756607,0.99999986896324,0.79999214617832
MedFreq,0.71934614366472,9.7904279331554,0.0062589997461528,0.46506870758425,0.016558413947401,0.99999986937461,0.79999626635898
MedFreq,0.72219547366953,9.7906230964746,0.0063373792808168,0.46580311107478,0.012386100474038,0.99999999625503,0.79999431042545
MedFreq,0.72079210522527,9.7885278621692,0.0067406019018727,0.46435752530778,0.01305627541569,0.99999986560718,0.79999503843279
MedFreq,0.71730752195014,9.8069652090295,0.0059770845437195,0.46460085042426,0.01427324408858,0.99999987152329,0.79999518806769
MedFreq,0.72042459671893,9.7839576181403,0.0056936130454307,0.4642137092826,0.015955426457027,0.9999999943219,0.79999532404905
MedFreq,0.72316810172726,9.7547712253292,0.0065626588186477,0.46422182251183,0.013452077288424,0.9999998651418,0.79999325717451
MedFreq,0.71912329336512,9.7697525237024,0.0066983049526999,0.46483794953255,0.014972726027762,0.99999987171477,0.79999706494278
MedFreq,0.71869756552947,9.8600472340685,0.0062411180650627,0.4629293278396,0.012223925452491,0.99999997802638,0.79999282176437
MedFreq,0.71956340863505,9.8320852654848,0.0053414606254334,0.46400490369296,0.015080856556483,0.99999986812229,0.79999316645866
MedFreq,0.72027115763702,9.77769344024,0.0066343422133456,0.4644634669792,0.015166667365567,0.99999990750312,0.79999010489721
MedFreq,0.72092790823415,9.8183389058377,0.0066626605362853,0.46494344310162,0.013418507286977,0.99999994873678,0.79999513651712
MedFreq,0.72217985450857,9.7358125084325,0.0065841227864879,0.46438409579313,0.014513800361779,0.99999986487842,0.79999416056309
MedFreq,0.71716198181314,9.8786887839162,0.005530167443213,0.46428537608089,0.014467939923628,0.9999999478128,0.79999527038246
MedFreq,0.71930720039911,9.8030380420588,0.0063200793510922,0.46384412147714,0.015266440400256,0.99999990400088,0.79999257949015
MedFreq,0.72201444678722,9.7846009935347,0.0065479216471583,0.4641927052439,0.012763129134525,0.99999986748384,0.79999199238244
MedFreq,0.72227380808449,9.7969521686643,0.0067402905795329,0.46528406617882,0.015055677381183,0.99999998162758,0.79999218612471
MedFreq,0.71722228167185,9.8424797108144,0.0058847114805115,0.46354601981219,0.012345483360087,0.99999987458301,0.79999556102241
MedFreq,0.72149884860259,9.7899423941169,0.00584771292523,0.46323960454428,0.016549907821863,0.99999986562558,0.79999432589168
MedFreq,0.72013678024529,9.8159906704773,0.0067387929825411,0.46553028689762,0.014478092142227,0.99999999807579,0.79998973019851
MedFreq,0.72104315316643,9.7981996738479,0.0065454768462434,0.46330358379169,0.011859747801742,0.99999986778297,0.79999328893533
MedFreq,0.72115867550038,9.8197601703995,0.0062413860844182,0.46446789221597,0.013870386071279,0.9999998689783,0.79999431766064
MedFreq,0.72034545665572,9.8394108394181,0.0054966872680716,0.46563937311654,0.016502794681205,0.9999999971768,0.79999244340684
MedFreq,0.71904766347066,9.7976212451058,0.0066872468696767,0.46354698314646,0.012952192036219,0.99999986572139,0.79999488390604
MedFreq,0.72294040199006,9.7777903975325,0.0066597184637194,0.46419995284231,0.014414249981513,0.99999986647351,0.79999477001336
MedFreq,0.72006465766377,9.775370572706,0.0065310983876927,0.46569992426226,0.014851239018381,0.999999998977,0.79999199191543
MedFreq,0.71873348192452,9.8604264570879,0.0053578181595567,0.46285236394384,0.012186954747579,0.99999986860597,0.79999399787806
MedFreq,0.72127085063531,9.7926477898735,0.0062979774922668,0.4648457497811,0.015301722326939,0.99999986667687,0.79999432523936
MedFreq,0.72106701388179,9.7988250896283,0.0065953918728811,0.46434287337623,0.013506755945442,0.99999999705172,0.79999460486653
MedFreq,0.7183593967269,9.8075288705236,0.0067447464658377,0.46376135681696,0.012820661786837,0.99999986597241,0.7999934526794
MedFreq,0.71983614690468,9.8319023273976,0.0058118192192217,0.46330353231111,0.014086033165022,0.99999986912942,0.79999517232298
MedFreq,0.71925223684466,9.8001157133213,0.0057921071823993,0.46537525767246,0.016155637092546,0.99999999897958,0.79999548577124
MedFreq,0.71923459372336,9.7784337684842,0.0066950133423882,0.46339110857669,0.012873819220078,0.99999986546024,0.79999405589681
MedFreq,0.723141114245,9.7806380758593,0.006452784795008,0.46522239904221,0.012674633177422,0.99999986844363,0.79999427666939
MedFreq,0.71893829102741,9.8187614895579,0.0061897614498599,0.46397954880141,0.014803103529329,0.99999999920786,0.79999337135921
MedFreq,0.71984070700917,9.834256867022,0.0056949446563133,0.46365768236438,0.014015189847045,0.99999986633365,0.79999483853434
MedFreq,0.72301083662921,9.7412876971551,0.0065283097753132,0.46441221029074,0.014591447323772,0.99999986779952,0.79999565487198
MedFreq,0.71911502366988,9.7973263460043,0.006708104848273,0.46541956887202,0.014165391761432,0.99999999705126,0.79999342350174
MedFreq,0.72121531364708,9.770078913671,0.0064542772294112,0.46361589572432,0.012898793815888,0.9999998672792,0.79999362481188
MedFreq,0.71926739362898,9.8565213357195,0.0053599203517938,0.46450358746838,0.013761689598853,0.99999986945557,0.79999349830267
MedFreq,0.72047667419666,9.8213544313991,0.0064091089064781,0.46523611815953,0.013924798162857,0.99999999728475,0.79999429303822
MedFreq,0.72064922032654,9.7922725661018,0.0065430137342216,0.46412941711132,0.012924742441336,0.99999986780654,0.79999381057135
MedFreq,0.7218886544965,9.7856083228901,0.0067175744947334,0.4647721427052,0.014365816471847,0.99999986658196,0.79999236297166
MedFreq,0.71669921160296,9.8748551595804,0.0056740237319456,0.46417120992185,0.01407331377818,0.99999999909981,0.79999172955381
MedFreq,0.72100254092598,9.7562900688084,0.0059333152429363,0.46346418874086,0.015147878164331,0.99999986709064,0.79999550745744
MedFreq,0.72139945738061,9.7788482315087,0.0067588561179626,0.46487145482531,0.014457307358151,0.99999986648762,0.79999307877192
MedFreq,0.72121112578586,9.8089222875384,0.006426182272653,0.46507456327156,0.012143882703242,0.9999999989805,0.79999378923322
MedFreq,0.71788622206474,9.8395682889015,0.0060693529773156,0.46364859096774,0.013024465317421,0.99999986844081,0.7999941424345
MedFreq,0.72290240973999,9.8199795134428,0.0057540138758276,0.46385533569945,0.015867915710596,0.99999986704935,0.79999328299065
MedFreq,0.72055634445323,9.779760115628,0.0065476949420851,0.46553177611152,0.014490872339706,0.99999999897745,0.79999345832377
MedFreq,0.721034217294,9.7994674083002,0.0066692977179071,0.46432559137084,0.012613041500183,0.99999986585987,0.79999132380414
MedFreq,0.72174913868081,9.7927941502212,0.0064550497854951,0.46525303092445,0.01280973565701,0.99999986849441,0.799992767367
MedFreq,0.71616961940638,9.8486529453719,0.0053041378632395,0.46457328608118,0.014815585211335,0.99999999909743,0.7999948541084
MedFreq,0.72104849624706,9.8388085951188,0.006514611188088,0.46425152828949,0.012316625511821,0.99999986639864,0.79999219312031
MedFreq,0.72281004185124,9.7387265495671,0.0066000890487293,0.46412977429225,0.014757714066762,0.99999986776427,0.79998984024887
MedFreq,0.71899267136525,9.8117172079443,0.0067021064392643,0.46519500227246,0.014535533400053,0.99999999716878,0.79999478467277
MedFreq,0.7178389682892,9.8686536445759,0.0056025090245556,0.46207035297948,0.012237907665648,0.99999986871639,0.79999469392856
MedFreq,0.72218856169299,9.7473210454539,0.0061128170348425,0.46491098114133,0.016397123627069,0.99999986788205,0.79999082895229
MedFreq,0.7231976008368,9.8392615908714,0.0066593227424991,0.46511772086043,0.012928091442583,0.99999999717673,0.79998984468836
MedFreq,0.72073581467928,9.7964233075287,0.0065390195539061,0.46444645991075,0.014372033021278,0.99999986570538,0.79999469867269
MedFreq,0.71849328315332,9.8040190987631,0.0060644782496289,0.46388906592633,0.01389513561256,0.99999986887205,0.79999196205568
MedFreq,0.72033100632877,9.8324482845911,0.0056935012767767,0.46530847291153,0.015601350601206,0.99999999717478,0.79999356158952
MedFreq,0.72267140365741,9.7199858792911,0.006603999863938,0.46457585421757,0.012868731278023,0.99999986476508,0.79999421801226
MedFreq,0.7229345063095,9.7144661228014,0.0066251321799419,0.4653930142385,0.014965911611912,0.99999986743388,0.7999930825582
MedFreq,0.71909364425262,9.8607927368502,0.0062684170221558,0.46430201645992,0.012030518368933,0.99999999909856,0.79999247077529
MedFreq,0.71998884662105,9.7966970995963,0.0053642493425355,0.4633380929271,0.014447464958362,0.99999986764532,0.79999537719297
MedFreq,0.72163290330395,9.7823188037784,0.0066799028250534,0.46378571188787,0.01399290187522,0.99999986654271,0.79999430898769
MedFreq,0.72096843805662,9.763146685947,0.0064971164532975,0.46574065537327,0.014131473249616,0.99999999897576,0.79999465704148
MedFreq,0.72108742496527,9.8017532986981,0.0066884062798677,0.46312729303193,0.013038486508382,0.99999986590088,0.79999387257945
MedFreq,0.7175183383155,9.8587073042811,0.0055687252945683,0.46394906280821,0.013485910825861,0.99999986949168,0.79999413206074
MedFreq,0.72163845441119,9.7239771947545,0.0061715513816462,0.46533454801485,0.015759417298388,0.99999999897164,0.79999347451536
MedFreq,0.72371962195441,9.7954329300368,0.0065145720106091,0.46499452344789,0.010721297986063,0.99999986762793,0.79999437472549
MedFreq,0.72095201404543,9.7609335356159,0.006740056417452,0.46411757593635,0.014524431646041,0.99999986613623,0.79999347078762
MedFreq,0.71690761191671,9.8315005594274,0.0058446506974363,0.46451755365479,0.013383554944038,0.9999999990959,0.79999369068649
MedFreq,0.7229971110095,9.7620125772557,0.005795855080015,0.4629993162856,0.014499447922073,0.99999986717825,0.79999146803539
